"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2025-02-01 00:00:00",230,1,585,8,0,"1b","1b","1b","1b","1b"
"2025-02-01 01:00:00",215,1,654,8,0,"1b","1b","1b","1b","1b"
"2025-02-01 02:00:00",215,1,674,8,0,"1b","1b","1b","1b","1b"
"2025-02-01 03:00:00",215,0,696,8,0,"1b","1b","1b","1b","1b"
"2025-02-01 04:00:00",200,0,619,8,0,"1b","1b","1b","1b","1b"
"2025-02-01 05:00:00",NA,0,631,8,0,"5b","1b","1b","1b","1b"
"2025-02-01 06:00:00",NA,0,589,8,0,"5b","1b","1b","1b","1b"
"2025-02-01 07:00:00",NA,0,635,8,0,"5b","1b","1b","1b","1b"
"2025-02-01 08:00:00",NA,0,618,8,0,"5b","1b","1b","1b","1b"
"2025-02-01 09:00:00",200,0,618,8,0,"1b","1b","1b","1b","1b"
"2025-02-01 10:00:00",200,0,207,8,0,"1b","1b","1b","1b","1b"
"2025-02-01 11:00:00",NA,0,191.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-01 12:00:00",NA,0,318.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-01 13:00:00",NA,0,420.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-01 14:00:00",NA,0,558,8,0,"5b","1b","1b","1b","1b"
"2025-02-01 15:00:00",NA,0,596,8,0,"5b","1b","1b","1b","1b"
"2025-02-01 16:00:00",NA,0,576,8,0,"5b","1b","1b","1b","1b"
"2025-02-01 17:00:00",NA,0,536,8,0,"5b","1b","1b","1b","1b"
"2025-02-01 18:00:00",320,0,653,8,0,"1b","1b","1b","1b","1b"
"2025-02-01 19:00:00",320,0,617.5,8,0,"1b","1b","1b","1b","1b"
"2025-02-01 20:00:00",NA,0,560,8,0,"5b","1b","1b","1b","1b"
"2025-02-01 21:00:00",350,0,543,8,0,"1b","1b","1b","1b","1b"
"2025-02-01 22:00:00",NA,0,529,8,0,"5b","1b","1b","1b","1b"
"2025-02-01 23:00:00",NA,0,486.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-02 00:00:00",NA,0,485.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-02 01:00:00",NA,0,412.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-02 02:00:00",NA,0,429,8,0,"5b","1b","1b","1b","1b"
"2025-02-02 03:00:00",NA,0,445,8,0,"5b","1b","1b","1b","1b"
"2025-02-02 04:00:00",NA,0,460,8,0,"5b","1b","1b","1b","1b"
"2025-02-02 05:00:00",NA,0,476,8,0,"5b","1b","1b","1b","1b"
"2025-02-02 06:00:00",NA,0,503,8,0,"5b","1b","1b","1b","1b"
"2025-02-02 07:00:00",NA,0,499,8,0,"5b","1b","1b","1b","1b"
"2025-02-02 08:00:00",NA,0,517,8,0,"5b","1b","1b","1b","1b"
"2025-02-02 09:00:00",NA,0,528,8,0,"5b","1b","1b","1b","1b"
"2025-02-02 10:00:00",559,0,544,4,0,"1b","1b","1b","1b","1b"
"2025-02-02 11:00:00",559,0,522,4,0,"1b","1b","1b","1b","1b"
"2025-02-02 12:00:00",544,0,513,1,0,"1b","1b","1b","1b","1b"
"2025-02-02 13:00:00",574,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-02 14:00:00",619,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-02 15:00:00",679,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-02 16:00:00",701.5,1,9176,0,0,"1b","1b","1b","1b","1b"
"2025-02-02 17:00:00",NA,0,650,7,0,"5b","1b","1b","1b","1b"
"2025-02-02 18:00:00",694,1,8606,4,0,"1b","1b","1b","1b","1b"
"2025-02-02 19:00:00",544,1,974,6,0,"1b","1b","1b","1b","1b"
"2025-02-02 20:00:00",470,0,572,8,0,"1b","1b","1b","1b","1b"
"2025-02-02 21:00:00",NA,0,518,8,0,"5b","1b","1b","1b","1b"
"2025-02-02 22:00:00",455,0,449,3,0,"1b","1b","1b","1b","1b"
"2025-02-02 23:00:00",365,1,444,1,0,"1b","1b","1b","1b","1b"
"2025-02-03 00:00:00",NA,0,487.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-03 01:00:00",275,0,547,8,0,"1b","1b","1b","1b","1b"
"2025-02-03 02:00:00",245,0,534,8,0,"1b","1b","1b","1b","1b"
"2025-02-03 03:00:00",275,1,568,8,0,"1b","1b","1b","1b","1b"
"2025-02-03 04:00:00",245,1,1219,7,0,"1b","1b","1b","1b","1b"
"2025-02-03 05:00:00",260,1,260,8,0,"1b","1b","1b","1b","1b"
"2025-02-03 06:00:00",NA,0,198,8,0,"5b","1b","1b","1b","1b"
"2025-02-03 07:00:00",NA,0,136.5,8,1,"5b","1b","1b","1b","1b"
"2025-02-03 08:00:00",NA,0,105,8,1,"5b","1b","1b","1b","1b"
"2025-02-03 09:00:00",NA,0,126,8,1,"5b","1b","1b","1b","1b"
"2025-02-03 10:00:00",NA,0,167,8,0,"5b","1b","1b","1b","1b"
"2025-02-03 11:00:00",NA,0,645,8,0,"5b","1b","1b","1b","1b"
"2025-02-03 12:00:00",275,0,304,8,0,"1b","1b","1b","1b","1b"
"2025-02-03 13:00:00",NA,0,350,7,0,"5b","1b","1b","1b","1b"
"2025-02-03 14:00:00",NA,0,405,8,0,"5b","1b","1b","1b","1b"
"2025-02-03 15:00:00",NA,0,504.5,6,0,"5b","1b","1b","1b","1b"
"2025-02-03 16:00:00",477.5,0,783,6,0,"1b","1b","1b","1b","1b"
"2025-02-03 17:00:00",604,1,796,1,0,"1b","1b","1b","1b","1b"
"2025-02-03 18:00:00",694,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-03 19:00:00",709,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-03 20:00:00",829,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-03 21:00:00",634,2,9296,1,0,"1b","1b","1b","1b","1b"
"2025-02-03 22:00:00",529,1,8906,6,0,"1b","1b","1b","1b","1b"
"2025-02-03 23:00:00",470,1,8510,7,0,"1b","1b","1b","1b","1b"
"2025-02-04 00:00:00",440,1,9880,6,0,"1b","1b","1b","1b","1b"
"2025-02-04 01:00:00",500,1,9850,3,0,"1b","1b","1b","1b","1b"
"2025-02-04 02:00:00",694,0,924,6,0,"1b","1b","1b","1b","1b"
"2025-02-04 03:00:00",679,1,931.5,5,0,"1b","1b","1b","1b","1b"
"2025-02-04 04:00:00",649,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-04 05:00:00",589,0,827,7,0,"1b","1b","1b","1b","1b"
"2025-02-04 06:00:00",455,2,845,8,0,"1b","1b","1b","1b","1b"
"2025-02-04 07:00:00",485,2,872,8,0,"1b","1b","1b","1b","1b"
"2025-02-04 08:00:00",470,0,951,8,0,"1b","1b","1b","1b","1b"
"2025-02-04 09:00:00",NA,0,910,8,0,"5b","1b","1b","1b","1b"
"2025-02-04 10:00:00",NA,0,887,8,0,"5b","1b","1b","1b","1b"
"2025-02-04 11:00:00",NA,0,787.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-04 12:00:00",NA,0,680,8,0,"5b","1b","1b","1b","1b"
"2025-02-04 13:00:00",NA,0,603,8,0,"5b","1b","1b","1b","1b"
"2025-02-04 14:00:00",NA,0,433.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-04 15:00:00",NA,0,324,8,1,"5b","1b","1b","1b","1b"
"2025-02-04 16:00:00",NA,0,740,8,1,"5b","1b","1b","1b","1b"
"2025-02-04 17:00:00",979,2,2214,8,0,"1b","1b","1b","1b","1b"
"2025-02-04 18:00:00",919,1,6589,6,0,"1b","1b","1b","1b","1b"
"2025-02-04 19:00:00",709,2,1155.5,2,0,"1b","1b","1b","1b","1b"
"2025-02-04 20:00:00",829,1,NA,1,0,"1b","1b","5b","1b","1b"
"2025-02-04 21:00:00",664,1,NA,1,0,"1b","1b","5b","1b","1b"
"2025-02-04 22:00:00",664,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-04 23:00:00",619,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-05 00:00:00",544,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-05 01:00:00",784,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-05 02:00:00",619,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-05 03:00:00",664,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-05 04:00:00",485,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-05 05:00:00",551.5,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-05 06:00:00",425,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-05 07:00:00",500,1,9694.5,0,0,"1b","1b","1b","1b","1b"
"2025-02-05 08:00:00",440,1,9730,0,0,"1b","1b","1b","1b","1b"
"2025-02-05 09:00:00",485,1,6950.5,0,0,"1b","1b","1b","1b","1b"
"2025-02-05 10:00:00",589,2,7033,1,0,"1b","1b","1b","1b","1b"
"2025-02-05 11:00:00",440,2,6359,1,0,"1b","1b","1b","1b","1b"
"2025-02-05 12:00:00",350,2,3700,5,0,"1b","1b","1b","1b","1b"
"2025-02-05 13:00:00",335,2,3443,7,0,"1b","1b","1b","1b","1b"
"2025-02-05 14:00:00",500,2,3480,8,0,"1b","1b","1b","1b","1b"
"2025-02-05 15:00:00",410,2,4890,7,0,"1b","1b","1b","1b","1b"
"2025-02-05 16:00:00",679,2,6044,5,0,"1b","1b","1b","1b","1b"
"2025-02-05 17:00:00",529,2,2138,3,0,"1b","1b","1b","1b","1b"
"2025-02-05 18:00:00",297.5,0,1035,6,0,"1b","1b","1b","1b","1b"
"2025-02-05 19:00:00",500,2,NA,1,0,"1b","1b","5b","1b","1b"
"2025-02-05 20:00:00",604,1,NA,1,0,"1b","1b","5b","1b","1b"
"2025-02-05 21:00:00",245,1,NA,1,0,"1b","1b","5b","1b","1b"
"2025-02-05 22:00:00",470,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-05 23:00:00",589,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-06 00:00:00",529,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-06 01:00:00",335,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-06 02:00:00",260,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-06 03:00:00",245,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-06 04:00:00",335,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-06 05:00:00",335,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-06 06:00:00",320,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-06 07:00:00",664,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-06 08:00:00",410,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-06 09:00:00",500,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-06 10:00:00",529,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-06 11:00:00",679,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-02-06 12:00:00",275,1,445,0,0,"1b","1b","1b","1b","1b"
"2025-02-06 13:00:00",455,0,467,1,0,"1b","1b","1b","1b","1b"
"2025-02-06 14:00:00",589,1,634,1,0,"1b","1b","1b","1b","1b"
"2025-02-06 15:00:00",619,0,563,1,0,"1b","1b","1b","1b","1b"
"2025-02-06 16:00:00",485,0,803,6,0,"1b","1b","1b","1b","1b"
"2025-02-06 17:00:00",574,0,755,3,0,"1b","1b","1b","1b","1b"
"2025-02-06 18:00:00",275,1,734,1,0,"1b","1b","1b","1b","1b"
"2025-02-06 19:00:00",230,0,262.5,1,0,"1b","1b","1b","1b","1b"
"2025-02-06 20:00:00",NA,0,267,6,0,"5b","1b","1b","1b","1b"
"2025-02-06 21:00:00",NA,0,325,8,0,"5b","1b","1b","1b","1b"
"2025-02-06 22:00:00",327.5,0,591,8,0,"1b","1b","1b","1b","1b"
"2025-02-06 23:00:00",NA,0,350,8,0,"5b","1b","1b","1b","1b"
"2025-02-07 00:00:00",NA,0,324,7,0,"5b","1b","1b","1b","1b"
"2025-02-07 01:00:00",NA,0,254.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-07 02:00:00",NA,0,216,8,0,"5b","1b","1b","1b","1b"
"2025-02-07 03:00:00",260,1,873,8,0,"1b","1b","1b","1b","1b"
"2025-02-07 04:00:00",312.5,2,783,6,0,"1b","1b","1b","1b","1b"
"2025-02-07 05:00:00",350,2,725.5,7,0,"1b","1b","1b","1b","1b"
"2025-02-07 06:00:00",410,0,798,8,0,"1b","1b","1b","1b","1b"
"2025-02-07 07:00:00",470,0,1040,8,0,"1b","1b","1b","1b","1b"
"2025-02-07 08:00:00",514,0,1045.5,8,0,"1b","1b","1b","1b","1b"
"2025-02-07 09:00:00",485,0,620,8,0,"1b","1b","1b","1b","1b"
"2025-02-07 10:00:00",NA,0,537.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-07 11:00:00",NA,0,693,8,0,"5b","1b","1b","1b","1b"
"2025-02-07 12:00:00",NA,0,663,8,0,"5b","1b","1b","1b","1b"
"2025-02-07 13:00:00",NA,0,679.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-07 14:00:00",NA,0,850,8,0,"5b","1b","1b","1b","1b"
"2025-02-07 15:00:00",NA,0,813,8,0,"5b","1b","1b","1b","1b"
"2025-02-07 16:00:00",NA,0,633,8,0,"5b","1b","1b","1b","1b"
"2025-02-07 17:00:00",NA,0,641,8,0,"5b","1b","1b","1b","1b"
"2025-02-07 18:00:00",NA,0,661,8,0,"5b","1b","1b","1b","1b"
"2025-02-07 19:00:00",NA,0,554,8,0,"5b","1b","1b","1b","1b"
"2025-02-07 20:00:00",NA,0,474,8,0,"5b","1b","1b","1b","1b"
"2025-02-07 21:00:00",NA,0,287.5,8,1,"5b","1b","1b","1b","1b"
"2025-02-07 22:00:00",NA,0,203.5,8,1,"5b","1b","1b","1b","1b"
"2025-02-07 23:00:00",NA,0,186,8,1,"5b","1b","1b","1b","1b"
"2025-02-08 00:00:00",NA,0,216,8,0,"5b","1b","1b","1b","1b"
"2025-02-08 01:00:00",NA,0,180.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-08 02:00:00",NA,0,156,8,1,"5b","1b","1b","1b","1b"
"2025-02-08 03:00:00",NA,0,153,8,0,"5b","1b","1b","1b","1b"
"2025-02-08 04:00:00",NA,0,136,8,1,"5b","1b","1b","1b","1b"
"2025-02-08 05:00:00",NA,0,113.5,8,1,"5b","1b","1b","1b","1b"
"2025-02-08 06:00:00",NA,0,102.5,8,1,"5b","1b","1b","1b","1b"
"2025-02-08 07:00:00",NA,0,114,8,1,"5b","1b","1b","1b","1b"
"2025-02-08 08:00:00",NA,0,128,8,1,"5b","1b","1b","1b","1b"
"2025-02-08 09:00:00",NA,0,150,8,0,"5b","1b","1b","1b","1b"
"2025-02-08 10:00:00",NA,0,201,8,0,"5b","1b","1b","1b","1b"
"2025-02-08 11:00:00",NA,0,230,8,0,"5b","1b","1b","1b","1b"
"2025-02-08 12:00:00",NA,0,241.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-08 13:00:00",NA,0,217.5,8,1,"5b","1b","1b","1b","1b"
"2025-02-08 14:00:00",NA,0,214.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-08 15:00:00",NA,0,222,8,1,"5b","1b","1b","1b","1b"
"2025-02-08 16:00:00",NA,0,210,8,0,"5b","1b","1b","1b","1b"
"2025-02-08 17:00:00",NA,0,153,8,1,"5b","1b","1b","1b","1b"
"2025-02-08 18:00:00",NA,0,154,8,1,"5b","1b","1b","1b","1b"
"2025-02-08 19:00:00",NA,0,144,8,1,"5b","1b","1b","1b","1b"
"2025-02-08 20:00:00",NA,0,142,8,1,"5b","1b","1b","1b","1b"
"2025-02-08 21:00:00",NA,0,125,8,1,"5b","1b","1b","1b","1b"
"2025-02-08 22:00:00",NA,0,112.5,8,1,"5b","1b","1b","1b","1b"
"2025-02-08 23:00:00",NA,0,115,8,1,"5b","1b","1b","1b","1b"
"2025-02-09 00:00:00",NA,0,122,8,1,"5b","1b","1b","1b","1b"
"2025-02-09 01:00:00",NA,0,115.5,8,1,"5b","1b","1b","1b","1b"
"2025-02-09 02:00:00",NA,0,84,8,1,"5b","1b","1b","1b","1b"
"2025-02-09 03:00:00",NA,0,92,8,1,"5b","1b","1b","1b","1b"
"2025-02-09 04:00:00",NA,0,77.5,8,1,"5b","1b","1b","1b","1b"
"2025-02-09 05:00:00",NA,0,73,8,1,"5b","1b","1b","1b","1b"
"2025-02-09 06:00:00",NA,0,106,8,1,"5b","1b","1b","1b","1b"
"2025-02-09 07:00:00",NA,0,45,9,2,"5b","1b","1b","1b","1b"
"2025-02-09 08:00:00",NA,0,54,9,2,"5b","1b","1b","1b","1b"
"2025-02-09 09:00:00",NA,0,50,9,2,"5b","1b","1b","1b","1b"
"2025-02-09 10:00:00",NA,0,132.5,8,1,"5b","1b","1b","1b","1b"
"2025-02-09 11:00:00",NA,0,214,8,0,"5b","1b","1b","1b","1b"
"2025-02-09 12:00:00",NA,0,239,8,0,"5b","1b","1b","1b","1b"
"2025-02-09 13:00:00",NA,0,235,8,0,"5b","1b","1b","1b","1b"
"2025-02-09 14:00:00",NA,0,295.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-09 15:00:00",NA,0,383,8,0,"5b","1b","1b","1b","1b"
"2025-02-09 16:00:00",NA,0,348,8,0,"5b","1b","1b","1b","1b"
"2025-02-09 17:00:00",NA,0,303,8,0,"5b","1b","1b","1b","1b"
"2025-02-09 18:00:00",NA,0,251,8,0,"5b","1b","1b","1b","1b"
"2025-02-09 19:00:00",NA,0,223,8,0,"5b","1b","1b","1b","1b"
"2025-02-09 20:00:00",NA,0,217,8,0,"5b","1b","1b","1b","1b"
"2025-02-09 21:00:00",NA,0,300.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-09 22:00:00",NA,0,392,8,0,"5b","1b","1b","1b","1b"
"2025-02-09 23:00:00",NA,0,302.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-10 00:00:00",NA,0,362,8,0,"5b","1b","1b","1b","1b"
"2025-02-10 01:00:00",NA,0,320.5,8,0,"5b","1b","1b","1b","1b"
"2025-02-10 02:00:00",NA,0,188,8,1,"5b","1b","1b","1b","1b"
"2025-02-10 03:00:00",NA,0,170.5,8,1,"5b","1b","1b","1b","1b"
"2025-02-10 04:00:00",NA,0,213,8,1,"5b","1b","1b","1b","1b"
"2025-02-10 05:00:00",NA,0,249,8,1,"5b","1b","1b","1b","1b"
"2025-02-10 06:00:00",NA,0,410.5,8,0,"5b","1b","1b","1b","1b"
