"datetime","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","Precipitation_amount","qc_flag_Relative_Humidity_pct"
"2020-06-01 00:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 01:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 02:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 03:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 04:00:00",0,0,0,0,13.13,-9.9,99.7333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 05:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 06:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 07:00:00",0,0,0,0,13.13,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 08:00:00",0,0,0,0,13.13,-9.9,99.65,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 09:00:00",0,0,0,0,13.13,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 10:00:00",0,0,0,0,13.13,-9.9,99.9166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 11:00:00",0,0,0,0,13.13,-9.9,99.7333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 12:00:00",0,0,0,0,13.13,-9.9,99.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 13:00:00",0,0,0,0,13.13,-9.9,99.6166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 14:00:00",0,0,0,0,13.13,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 15:00:00",0,0,0,0,13.13,-9.9,99.9,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 16:00:00",0,0,0,0,13.13,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 17:00:00",0,0,0,0,13.13,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 18:00:00",0,0,0,0,13.13,-9.9,99.8166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 19:00:00",0,0,0,0,13.13,-9.9,99.7333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 20:00:00",0,0,0,0,13.13,-9.9,99.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 21:00:00",0,0,0,0,13.13,-9.9,99.8833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 22:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-01 23:00:00",0,0,0,0,13.13,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 00:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 01:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 02:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 03:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 04:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 05:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 06:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 07:00:00",0,0,0,0,13.13,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 08:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 09:00:00",0,0,0,0,13.13,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 10:00:00",0,0,0,0,13.13,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 11:00:00",0,0,0,0,13.13,-9.9,99.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 12:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 13:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 14:00:00",0,0,0,0,13.13,-9.9,99.8833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 15:00:00",0,0,0,0,13.13,-9.9,99.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 16:00:00",0,0,0,0,13.13,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 17:00:00",0,0,0,0,13.13,-9.9,99.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 18:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 19:00:00",0,0,0,0,13.13,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 20:00:00",0,0,0,0,13.13,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 21:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 22:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-02 23:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 00:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 01:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 02:00:00",0,0,0,0,13.13,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 03:00:00",0.0577,0.0593666666666667,0.0593666666666667,0,13.1416666666667,-0.413333333333334,93.75,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 04:00:00",0.04965,0.0485166666666667,0.0485166666666667,0,13.2123333333333,0.621666666666667,90.55,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 05:00:00",0.00225,0.00175,0.00175,0,13.2321666666667,-8.79,89.5666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 06:00:00",0.0199166666666667,0.02605,0.02605,0,13.2415,-5.18333333333333,96.1,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 07:00:00",0.1439,0.141783333333333,0.141783333333333,0,13.3513333333333,9.28333333333333,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 08:00:00",0.0641833333333333,0.0609,0.0609,0,13.4441666666667,3.42,96.8166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 09:00:00",0.143816666666667,0.149866666666667,0.149866666666667,0,13.5331666666667,9.35333333333333,97.05,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 10:00:00",0.207683333333333,0.205066666666667,0.205066666666667,0,13.7191666666667,12.455,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 11:00:00",0.26975,0.275666666666667,0.275666666666667,0,13.948,13.725,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 12:00:00",0.525616666666667,0.52515,0.52515,0,14.3685,17.69,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 13:00:00",0.266066666666667,0.26145,0.26145,0,14.7716666666667,12.895,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 14:00:00",0.07745,0.07505,0.07505,0,14.9275,5.10333333333333,99.4666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 15:00:00",0.0738166666666667,0.0726666666666667,0.0726666666666667,0,14.9981666666667,4.95333333333333,98.1166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 16:00:00",0.0255333333333333,0.0245833333333333,0.0245833333333333,0,15.0433333333333,-2.7,94.15,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 17:00:00",0.189266666666667,0.191433333333333,0.191433333333333,0,15.1463333333333,4.72,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 18:00:00",0.05865,0.0560333333333333,0.0560333333333333,0,15.268,-2.46166666666667,98.0666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 19:00:00",0,0,0,0,15.3,-9.9,98.5,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 20:00:00",0.000266666666666667,0.000266666666666667,0.000266666666666667,0,15.3,-9.74,97.2333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 21:00:00",0,0,0,0,15.3,-9.9,99.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 22:00:00",0,0,0,0,15.3,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-03 23:00:00",0,0,0,0,15.3,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 00:00:00",0,0,0,0,15.3,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 01:00:00",0,0,0,0,15.3,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 02:00:00",0,0,0,0,15.3,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 03:00:00",0,0,0,0,15.3,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 04:00:00",0,0,0,0,15.3,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 05:00:00",0,0,0,0,15.3,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 06:00:00",0,0,0,0,15.3,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 07:00:00",0,0,0,0,15.3,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 08:00:00",0,0,0,0,15.3,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 09:00:00",0.111133333333333,0.11525,0.11525,0,15.3315,-1.49333333333333,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 10:00:00",0.00608333333333333,0.00193333333333333,0.00193333333333333,0,15.42,-9.57833333333333,99.55,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 11:00:00",0.0235,0.0234833333333333,0.0234833333333333,0,15.4306666666667,-6.625,96.5666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 12:00:00",8.33333333333333e-05,1e-04,1e-04,0,15.44,-9.88666666666667,99.5166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 13:00:00",0.00045,0.000583333333333333,0.000583333333333333,0,15.44,-9.61166666666667,95.8166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 14:00:00",0.0563333333333333,0.0561833333333333,0.0561833333333333,0,15.472,-6.075,94.95,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 15:00:00",0.00195,0.00203333333333333,0.00203333333333333,0,15.5,-9.05,97.3166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 16:00:00",0.0254166666666667,0.0252833333333333,0.0252833333333333,0,15.5278333333333,-8.145,98.3,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 17:00:00",0.573433333333333,0.6712,0.6712,0,15.6881666666667,6.48,98.9,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 18:00:00",0.572016666666667,0.474283333333333,0.474283333333333,0,16.5743333333333,6.38,98.75,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 19:00:00",0.00373333333333333,0.00365,0.00365,0,16.67,-8.46666666666667,96.6166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 20:00:00",0,0,0,0,16.67,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 21:00:00",0,0,0,0,16.67,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 22:00:00",0.7634,0.895466666666667,0.895466666666667,0,16.901,8.78833333333333,96.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-04 23:00:00",1.78275,1.6508,1.6508,0,19.0601666666667,3.81166666666667,98.5,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 00:00:00",0,0,0,0,19.22,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 01:00:00",0,0,0,0,19.22,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 02:00:00",0,0,0,0,19.22,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 03:00:00",0,0,0,0,19.22,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 04:00:00",0.00378333333333333,0.00455,0.00455,0,19.2203333333333,-8.89833333333333,98.3833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 05:00:00",0.0727,0.0876333333333333,0.0876333333333333,0,19.2516666666667,-1.05666666666667,96.1666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 06:00:00",0.159766666666667,0.144066666666667,0.144066666666667,0,19.432,0.686666666666666,97.4666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 07:00:00",1.52513333333333,1.55283333333333,1.55283333333333,0,20.2435,21.4833333333333,99.7666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 08:00:00",0.1321,0.105883333333333,0.105883333333333,0,21.07,1.34833333333333,96.4666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 09:00:00",0.00485,0.00333333333333333,0.00171666666666667,0,21.12,-9.21833333333333,96.2333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 10:00:00",0.160233333333333,0.166133333333333,0.166133333333333,0,21.1475,-1.10833333333333,97.1666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 11:00:00",0.0632333333333333,0.0572833333333333,0.0572833333333333,0,21.3385,-7.05166666666667,98.7166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 12:00:00",0.01345,0.0134833333333333,0.0121833333333333,0,21.3471666666667,-8.40166666666667,93.0333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 13:00:00",0.00263333333333333,0.00253333333333333,7e-04,0,21.36,-9.44833333333333,88.7,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 14:00:00",0.00111666666666667,0.00111666666666667,0.000766666666666667,0,21.36,-9.735,95.7833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 15:00:00",0.00358333333333333,0.0036,0.00143333333333333,0,21.36,-9.285,94.85,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 16:00:00",0.00101666666666667,0.00106666666666667,0,0,21.36,-9.84666666666667,96.7833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 17:00:00",0.0029,0.00281666666666667,0.00281666666666667,0,21.369,-9.76166666666667,98.4666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 18:00:00",0.00025,0.000283333333333333,0,0,21.37,-9.84666666666667,98.2333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 19:00:00",0,0,0,0,21.37,-9.9,98.4166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 20:00:00",0,0,0,0,21.37,-9.9,99.65,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 21:00:00",0.0149833333333333,0.0149666666666667,0.0149666666666667,0,21.3743333333333,-7.6,97.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 22:00:00",0.29755,0.297533333333333,0,0,21.4601666666667,-9.88166666666667,97.3333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-05 23:00:00",0,0,0,0,21.68,-9.9,99.35,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 00:00:00",0,0,0,0,21.68,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 01:00:00",0,0,0,0,21.68,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 02:00:00",0,0,0,0,21.68,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 03:00:00",0,0,0,0,21.68,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 04:00:00",0,0,0,0,21.68,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 05:00:00",0,0,0,0,21.68,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 06:00:00",0.0411666666666667,0.0490666666666667,0.0490666666666667,0,21.6966666666667,-4.365,94.45,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 07:00:00",0.355783333333333,0.354433333333333,0.354433333333333,0,21.923,14.915,99.85,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 08:00:00",0.207833333333333,0.208183333333333,0.208183333333333,0,22.1958333333333,11.7983333333333,97.7833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 09:00:00",0.294883333333333,0.296366666666667,0.296366666666667,0,22.3853333333333,7.06833333333333,99.95,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 10:00:00",0.22385,0.238966666666667,0.238966666666667,0,22.7393333333333,0.22,97.2833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 11:00:00",0.0928,0.0692333333333333,0.0692333333333333,0,22.8785,-1.68,94.45,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 12:00:00",0.85725,0.857233333333333,0.857233333333333,0,23.0881666666667,-3.26833333333333,98.7833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 13:00:00",0.0320833333333333,0.04095,0.04095,0,23.7548333333333,-5.30166666666667,98.9833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 14:00:00",0.200816666666667,0.192,0.192,0,23.8808333333333,-3.93,99.3166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 15:00:00",0.0330166666666667,0.0329666666666667,0.0329666666666667,0,23.997,-6.23666666666667,98.7333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 16:00:00",0.866633333333333,0.974316666666667,0.974316666666667,0,24.1683333333333,2.91,97.6833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 17:00:00",1.20168333333333,1.09401666666667,1.09401666666667,0,26.0115,-3.53333333333333,97.1,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 18:00:00",4.75043333333333,4.75041666666667,4.64375,0.106683333333333,28.5763333333333,10.27,96.1333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 19:00:00",0,0,0,0,30.84,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 20:00:00",0,0,0,0,30.84,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 21:00:00",0.00175,0.00176666666666667,0,0,30.84,-9.51166666666667,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 22:00:00",0,0,0,0,30.84,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-06 23:00:00",0,0,0,0,30.84,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 00:00:00",0,0,0,0,30.84,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 01:00:00",0,0,0,0,30.84,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 02:00:00",0,0,0,0,30.84,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 03:00:00",0,0,0,0,30.84,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 04:00:00",0,0,0,0,30.84,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 05:00:00",0,0,0,0,30.84,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 06:00:00",0,0,0,0,30.84,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 07:00:00",0,0,0,0,30.84,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 08:00:00",0.01,0.0177333333333333,0.0177333333333333,0,30.8408333333333,-7.61166666666667,98.3666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 09:00:00",0.40165,0.397333333333333,0.397333333333333,0,31.0895,13.335,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 10:00:00",0.102183333333333,0.101533333333333,0.101533333333333,0,31.294,6.78666666666667,98.7333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 11:00:00",0.0316,0.0304,0.0304,0,31.366,-0.428333333333333,88.75,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 12:00:00",0.213,0.211816666666667,0.211816666666667,0,31.5026666666667,8.11333333333333,96.1333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 13:00:00",0.0013,9e-04,9e-04,0,31.6,-9.715,95.8333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 14:00:00",0.0209833333333333,0.0208333333333333,0.0208333333333333,0,31.608,-6.88833333333333,94.45,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 15:00:00",0.000433333333333333,0.00155,0.00155,0,31.62,-9.17833333333333,98.6333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 16:00:00",0.0316166666666667,0.0305,0.0305,0,31.6495,-7.83333333333333,99.5,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 17:00:00",0,0,0,0,31.65,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 18:00:00",0,0,0,0,31.65,-9.9,99.95,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 19:00:00",0,0,0,0,31.65,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 20:00:00",0,0,0,0,31.65,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 21:00:00",0,0,0,0,31.65,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 22:00:00",0,0,0,0,31.65,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-07 23:00:00",0,0,0,0,31.65,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-08 00:00:00",0,0,0,0,31.65,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-08 01:00:00",0,0,0,0,31.65,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-08 02:00:00",0,0,0,0,31.65,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-08 03:00:00",0,0,0,0,31.65,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-08 04:00:00",0,0,0,0,31.65,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-08 05:00:00",0,0,0,0,31.65,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-08 06:00:00",0,0,0,0,31.65,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-08 07:00:00",0,0,0,0,31.65,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-08 08:00:00",0,0,0,0,31.65,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2020-06-08 09:00:00",0,0,0,0,31.65,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
